                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     167                                      783                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.4573087819262564E+007                  4.3005095664210618E+006                  5.6069900042812988E+003                  7.0169257409903341E-001                  8.8770167093978480E-001                 -1.7623211794050770E+000                  6.9896532772160369E-001                  6.8739820076072310E-005                  2.8077813408567609E-001                  2.3200392209633044E-003                  2.3250571253446151E-003                  9.3804557732054712E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9984201101517218E-001                  8.8772432208230261E-005                  2.8005546744525717E-001                  3.3643851539166356E-003                  1.1065948054260928E-003                  9.3805228948888771E-003                  2.0850244238750366E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3706197237285614E+003                  3.7806544979411006E+007                  1.4251255277768764E+010                  6.9882155405341528E-001                  6.9882155405341528E-001                  1.0226359785862526E-047                  1.9340255653854117E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4066196761651602E+015                               "r24.08.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-24.10.1"                                 "CRMATH"                               "20250503"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      13                  9.9999999996712530E-001                 -5.1771893354922736E-002                  3.7994991775618505E+000                 -6.5241152684544481E+000                  5.0793543050605976E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.3910599848201171E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999996400035E-001                 -5.1774941951029295E-002                  3.8060349392180330E+000                 -6.5146626184033476E+000                  5.0953816341172109E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.4877329014805998E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999999996087541E-001                 -5.1777924971872884E-002                  3.8131031805466353E+000                 -6.5063217116325838E+000                  5.1108388941500831E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.5748024787402662E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  9.9999999995775046E-001                 -5.1780851308245855E-002                  3.8207380700728537E+000                 -6.4990907189348954E+000                  5.1257652556360060E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.6516520783880731E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  9.9999999995462552E-001                 -5.1783729382266330E-002                  3.8289269449419612E+000                 -6.4929257103019911E+000                  5.1401959861768267E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.7181915590102764E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  9.9999999995150057E-001                 -5.1786566945341991E-002                  3.8375974585881218E+000                 -6.4877274631676061E+000                  5.1541629523954597E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.7750359774914124E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  9.9999999994837563E-001                 -5.1789370801559119E-002                  3.8466117932027362E+000                 -6.4833344539860009E+000                  5.1676950436165727E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.8236086300731651E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  9.9999999994525068E-001                 -5.1792146492443368E-002                  3.8557737603344244E+000                 -6.4795291621643321E+000                  5.1808185315081365E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.8660822945955138E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  9.9999999994212574E-001                 -5.1794898021465668E-002                  3.8648562131165800E+000                 -6.4760635664813337E+000                  5.1935573769583154E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.9050897719011193E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  9.9999999993900079E-001                 -5.1797627732807439E-002                  3.8736478217296826E+000                 -6.4727051906225119E+000                  5.2059334932260137E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.9431888100721566E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999993587585E-001                 -5.1800336467726270E-002                  3.8819967438105749E+000                 -6.4692805844292716E+000                  5.2179669726634303E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  4.9823440333512684E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999993275090E-001                 -5.1803023977141871E-002                  3.8898266975154225E+000                 -6.4656919918432232E+000                  5.2296762829287688E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.0237071124271063E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999992962596E-001                 -5.1805689420333458E-002                  3.8971221518526962E+000                 -6.4619037968135995E+000                  5.2410784375016650E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.0677435990362705E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999992650102E-001                 -5.1808331763369103E-002                  3.9039025764825555E+000                 -6.4579162549579072E+000                  5.2521891444334523E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.1145146229708857E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999992337607E-001                 -5.1810950003931544E-002                  3.9102034691511709E+000                 -6.4537472275765380E+000                  5.2630229365710743E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.1638761114180316E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999992025113E-001                 -5.1813543277518970E-002                  3.9189651713607940E+000                 -6.4473372525014225E+000                  5.2787835229360276E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.2407017393460825E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999991400113E-001                 -5.1818653971926518E-002                  3.9266443060275131E+000                 -6.4404096175941028E+000                  5.2939928326552614E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.3250177302081683E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.9999999991087618E-001                 -5.1821168947210672E-002                  3.9314257188755160E+000                 -6.4357611032913784E+000                  5.3038445215076742E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.3823540292438671E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.9999999990775124E-001                 -5.1823657189754346E-002                  3.9359148109575850E+000                 -6.4310476244285875E+000                  5.3134778975974370E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.4411221988386614E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.9999999990462629E-001                 -5.1826118615039399E-002                  3.9401396361552909E+000                 -6.4262859535301464E+000                  5.3229024295058389E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.5011429915277386E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.9999999990150135E-001                 -5.1828553241460483E-002                  3.9461036214940930E+000                 -6.4191620364291229E+000                  5.3366668101867303E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.5921787292421174E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.9999999989525135E-001                 -5.1833343392925953E-002                  3.9532421783391558E+000                 -6.4095033100066594E+000                  5.3543666997867563E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.7180178744086779E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.9999999988900146E-001                 -5.1838028340470806E-002                  3.9584873876209055E+000                 -6.4016117219182265E+000                  5.3682355324722240E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.8229335344878109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.9999999988509514E-001                 -5.1840903781744593E-002                  3.9641664624427757E+000                 -6.3926852820746429E+000                  5.3837067601255111E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  5.9439299389361383E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.9999999987728261E-001                 -5.1846537833372001E-002                  3.9709475872174438E+000                 -6.3807914378182051E+000                  5.4035143646558295E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.1090660320339356E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.9999999986947019E-001                 -5.1852019891704827E-002                  3.9755422375776801E+000                 -6.3719317799928126E+000                  5.4177995803010308E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.2350504918786428E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.9999999986556387E-001                 -5.1854705645823736E-002                  3.9799037423093870E+000                 -6.3633051712906896E+000                  5.4316301753207918E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.3602178327587729E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.9999999985775134E-001                 -5.1859971654436614E-002                  3.9852172959603842E+000                 -6.3519289647793604E+000                  5.4494122466428561E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.5291313950261943E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.9999999984993893E-001                 -5.1865101696814173E-002                  3.9900957567802808E+000                 -6.3407941917921811E+000                  5.4664955756517033E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.6988049387149672E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.9999999984212629E-001                 -5.1870102058000175E-002                  3.9946003401404351E+000                 -6.3299075652713919E+000                  5.4829330163415255E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  6.8689607963636862E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.9999999983431376E-001                 -5.1874978797576798E-002                  3.9987807437849323E+000                 -6.3192707637788619E+000                  5.4987716431577862E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.0393869974837629E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.9999999982650123E-001                 -5.1879737704562355E-002                  4.0026777794492974E+000                 -6.3088820734452833E+000                  5.5140535641522233E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.2099201294116099E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.9999999981868870E-001                 -5.1884384276169551E-002                  4.0063253107576662E+000                 -6.2987375086884088E+000                  5.5288165959671245E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.3804332578551302E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.9999999981087617E-001                 -5.1888923711657167E-002                  4.0097516991120701E+000                 -6.2888315916529152E+000                  5.5430948279003989E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.5508271553765709E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  9.9999999980306375E-001                 -5.1893360915664058E-002                  4.0129809004082837E+000                 -6.2791578943175299E+000                  5.5569190962308648E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.7210239026667245E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  9.9999999979525100E-001                 -5.1897700507309581E-002                  4.0175515547629725E+000                 -6.2651417304272075E+000                  5.5768646468934833E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  7.9744521685504402E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  9.9999999977962617E-001                 -5.1906104425408196E-002                  4.0216812966899322E+000                 -6.2514673465520456E+000                  5.5959356975337871E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  8.2297179513768543E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  9.9999999977181364E-001                 -5.1910176316424028E-002                  4.0242989758295655E+000                 -6.2426502460184512E+000                  5.6082002667984661E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  8.3986289311060321E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  9.9999999976400122E-001                 -5.1914166484027482E-002                  4.0280407098531708E+000                 -6.2298424792517437E+000                  5.6259718281633297E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  8.6501868169255059E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  9.9999999974837617E-001                 -5.1921915222001999E-002                  4.0314768365054920E+000                 -6.2173500443271310E+000                  5.6430458611115402E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  8.9028109465474333E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  9.9999999974056364E-001                 -5.1925679882479113E-002                  4.0336717185202913E+000                 -6.2092736656145959E+000                  5.6540670543398157E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  9.0700476147156959E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  9.9999999973275111E-001                 -5.1929375275434606E-002                  4.0368314933291867E+000                 -6.1975129119834733E+000                  5.6700920738532652E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  9.3192124389348129E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  9.9999999971712616E-001                 -5.1936568874049772E-002                  4.0407425742993039E+000                 -6.1823316614794317E+000                  5.6905798143797464E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  9.6509955995832673E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  9.9999999970150122E-001                 -5.1943515695906196E-002                  4.0443871173860089E+000                 -6.1677426546744440E+000                  5.7101456590949153E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  9.9809646341458938E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  9.9999999968587627E-001                 -5.1950233350221975E-002                  4.0477983266011544E+000                 -6.1537042417341263E+000                  5.7288690265948565E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.0309131338121389E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  9.9999999967025144E-001                 -5.1956737627870196E-002                  4.0510036821069466E+000                 -6.1401785713062376E+000                  5.7468194947781290E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.0635518050692569E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  9.9999999965462638E-001                 -5.1963042737109853E-002                  4.0540261643900486E+000                 -6.1271312634471151E+000                  5.7640583624195170E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.0960153531483258E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.9999999963900132E-001                 -5.1969161504499053E-002                  4.0583076850405977E+000                 -6.1084695318719673E+000                  5.7886991675018313E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.1441788760391739E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  9.9999999960775143E-001                 -5.1980885049932771E-002                  4.0621822178188278E+000                 -6.0905700151624451E+000                  5.8120191108358137E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.1923635112326545E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  9.9999999959212649E-001                 -5.1986510476786589E-002                  4.0646408405359207E+000                 -6.0791498161151045E+000                  5.8268986649381107E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.2241616226789751E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  9.9999999957650165E-001                 -5.1991990115692770E-002                  4.0669895683111807E+000                 -6.0680765465141926E+000                  5.8412859809381805E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.2558036393360827E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  9.9999999956087660E-001                 -5.1997332005231253E-002                  4.0692377173852670E+000                 -6.0573301967793052E+000                  5.8552125917170637E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.2872936465396739E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  9.9999999954525154E-001                 -5.2002543524929445E-002                  4.0724673737253339E+000                 -6.0418322938604092E+000                  5.8753002948215229E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.3341034046368732E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  9.9999999951400165E-001                 -5.2012601704405158E-002                  4.0764511926694444E+000                 -6.0220868101402276E+000                  5.9007178260067583E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.3962176644853996E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  9.9999999948275164E-001                 -5.2022213475115715E-002                  4.0801533753672796E+000                 -6.0033626129884290E+000                  5.9247317289722226E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.4577898433069181E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  9.9999999945150164E-001                 -5.2031420248058215E-002                  4.0836110321854759E+000                 -5.9855607351230278E+000                  5.9474889718354822E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.5188464755205906E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  9.9999999942025164E-001                 -5.2040257813066357E-002                  4.0868544512305967E+000                 -5.9685954026518786E+000                  5.9691145828049086E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.5794133806672811E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  9.9999999938900164E-001                 -5.2048757311427649E-002                  4.0899086665311000E+000                 -5.9523921692228994E+000                  5.9897158110756559E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.6395142881793235E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  9.9999999935775152E-001                 -5.2056946013931009E-002                  4.0927945977696156E+000                 -5.9368860905565146E+000                  6.0093853458102409E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.6991707777310876E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  9.9999999932650174E-001                 -5.2064847943430137E-002                  4.0948476899878186E+000                 -5.9256582525613393E+000                  6.0235751077855229E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.7437187796568445E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  9.9999999931087669E-001                 -5.2068698229034788E-002                  4.0961805749106244E+000                 -5.9183767800725642E+000                  6.0327840779877979E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.7732317728678187E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  9.9999999929525163E-001                 -5.2072484597965762E-002                  4.0981288982752480E+000                 -5.9077428399911458E+000                  6.0462419017137616E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.8172330986059112E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  9.9999999926400174E-001                 -5.2079874450086841E-002                  4.1018391081409522E+000                 -5.8874076215743800E+000                  6.0719692875918518E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.9044415313455595E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  9.9999999920150173E-001                 -5.2093979114792653E-002                  4.1052388585348192E+000                 -5.8680384262275957E+000                  6.0962605261057119E+000                  6.9999999333752050E-001                  2.8000000666247959E-001                  1.9999999999999907E-002                  1.9913979954808066E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
